id_vintage_id,wine_id,name,country,region,wynnery,wine_color,grappe
87624047,1179539,Château Pavie Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2016,France,Saint-Émilion Grand Cru,Château Pavie,Vin rouge,Assemblage
87409523,98838,Bodega Contador (Benjamín Romeo) Contador Rioja 2016,Espagne,Rioja,Bodega Contador (Benjamín Romeo),Vin rouge,Tempranillo
87271329,7494,Muga Torre Muga 2016,Espagne,Rioja,Muga,Vin rouge,Assemblage
87198130,10175,Château Angelus Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2016,France,Saint-Émilion Grand Cru,Château Angelus,Vin rouge,Cabernet Franc
87111903,1127704,Zenato Amarone della Valpolicella Classico Riserva (Sergio Zenato) 2016,Italie,Amarone della Valpolicella Classico,Zenato,Vin rouge,Corvina
86414035,81848,Château Léoville Las Cases Saint-Julien (Grand Cru Classé) 2016,France,Saint-Julien,Château Léoville Las Cases,Vin rouge,Cabernet Sauvignon
86368541,9220,Chateau Palmer Grand Vin de Château Palmer (Grand Cru Classé) 2016,France,Margaux,Chateau Palmer,Vin rouge,Assemblage
86175320,1136930,Penfolds Grange 2016,Australie,Australie-Méridionale,Penfolds,Vin rouge,Cabernet Sauvignon
86137513,1175427,Vega Sicilia Valbuena 5º 2016,Espagne,Ribera del Duero,Vega Sicilia,Vin rouge,Assemblage
86136542,16587,Joseph Phelps Vineyards Insignia 2016,États-Unis,Napa Valley,Joseph Phelps Vineyards,Vin rouge,Cabernet Sauvignon
86048106,1324170,Marqués de Murrieta Dalmau Rioja 2016,Espagne,Rioja,Marqués de Murrieta,Vin rouge,Tempranillo
86021262,1268,Penfolds St. Henri Shiraz 2016,Australie,Australie-Méridionale,Penfolds,Vin rouge,Shiraz/Syrah
85992779,8195,Allegrini Amarone della Valpolicella Classico 2016,Italie,Amarone della Valpolicella Classico,Allegrini,Vin rouge,Corvina Veronese
85773612,5194,Quintessa Rutherford 2016,États-Unis,Rutherford,Quintessa,Vin rouge,Cabernet Sauvignon
85608772,1148747,Château Cheval Blanc Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2016,France,Saint-Émilion Grand Cru,Château Cheval Blanc,Vin rouge,Merlot
85518110,3908,Château Lafite Rothschild Pauillac (Premier Grand Cru Classé) 2016,France,Pauillac,Château Lafite Rothschild,Vin rouge,Assemblage
85339278,1153863,Château d'Yquem Sauternes 2016,France,Sauternes,Château d'Yquem,Vin doux,Sauvignon Blanc
85285124,61744,Château Ducru-Beaucaillou Saint-Julien (Grand Cru Classé) 2016,France,Saint-Julien,Château Ducru-Beaucaillou,Vin rouge,Assemblage
85179083,1127795,Château Margaux Château Margaux (Premier Grand Cru Classé) 2016,France,Margaux,Château Margaux,Vin rouge,Cabernet Sauvignon
85023807,5078,Tenuta San Guido Sassicaia 2016,Italie,Bolgheri Sassicaia,Tenuta San Guido,Vin rouge,Assemblage
84933340,1684223,Château Mouton Rothschild Pauillac (Premier Grand Cru Classé) 2016,France,Pauillac,Château Mouton Rothschild,Vin rouge,Assemblage
83069641,3400424,Borgogno Barolo Cannubi 2013,Italie,Barolo,Fratelli Serio & Battista Borgogno,Vin rouge,Nebbiolo
81960797,1923854,Pieropan Amarone della Valpolicella Vigna Garzon 2015,Italie,Amarone della Valpolicella,Pieropan,Vin rouge,Assemblage
76683400,2395864,Toro Albalá Don PX Convento Selección 1929,Espagne,Montilla-Moriles,Toro Albalá,Vin à haut degré d'alcool,Pedro Ximenez
74946703,2416262,Amiot Guy Le Montrachet Grand Cru 2014,France,Montrachet Grand Cru,Amiot Guy,Vin blanc,Chardonnay
69367074,1146850,Mascarello Giuseppe e Figlio Barolo Riserva Monprivato Cà d'Morissio 2012,Italie,Barolo,Mascarello Giuseppe e Figlio,Vin rouge,Nebbiolo
68806135,1275268,Rijk's Reserve Pinotage 2015,Afrique du Sud,Tulbagh,Rijk's,Vin rouge,Pinotage
65835186,1217898,Musella Amarone Senza Titolo 2012,Italie,Amarone della Valpolicella,Musella,Vin rouge,Assemblage
65197281,1988985,Campo Alla Sughera Campo Alla Sughera 2012,Italie,Bolgheri,Campo Alla Sughera,Vin rouge,Assemblage
62831606,1270116,Domaine Cecile Tremblay Chambolle-Musigny Premier Cru 'Les Feusselottes' 2015,France,Chambolle-Musigny 1er Cru 'Les Feusselottes,Domaine Cecile Tremblay,Vin rouge,Pinot Noir
59890165,1612345,Gagnard-Delagrange Le Montrachet Grand Cru 1991,France,Montrachet Grand Cru,Gagnard-Delagrange,Vin blanc,Chardonnay
56350333,1274124,Joseph Drouhin Montrachet Grand Cru Marquis de Laguiche 2015,France,Montrachet Grand Cru,Joseph Drouhin,Vin blanc,Chardonnay
55959878,91569,Fasoli Gino Calle Merlot Rosso Veronese 2015,Italie,Rosso Veronese,Fasoli Gino,Vin rouge,Merlot
51626098,1311318,Castiglion del Bosco Millecento Brunello di Montalcino Riserva 2015,Italie,Brunello di Montalcino,Castiglion del Bosco,Vin rouge,Sangiovese
51558249,3209839,Rijk's 888 Pinotage Gold 2013,Afrique du Sud,Tulbagh,Rijk's,Vin rouge,Pinotage
49968044,77182,Oremus Tokaji Aszú 3 Puttonyos 2015,Hongrie,Tokaj,Oremus,Vin doux,Furmint
49104864,1456406,Château de Vaudieu Châteauneuf-du-Pape Amiral G 2015,France,Châteauneuf-du-Pape,Château de Vaudieu,Vin rouge,Grenache
47763758,1099118,Siro Pacenti Vecchie Vigne Brunello di Montalcino 2015,Italie,Brunello di Montalcino,Siro Pacenti,Vin rouge,Sangiovese
47130996,1665346,La Casa di Bricciano Il Ritrovo 2015,Italie,Toscane,La Casa di Bricciano,Vin rouge,Assemblage
41866863,2395864,Toro Albalá Don PX Convento Selección 1955,Espagne,Montilla-Moriles,Toro Albalá,Vin à haut degré d'alcool,Pedro Ximenez
39107817,2951484,Deutz Amour de Deutz Millesimé Rosé Brut Champagne 2008,France,Champagne,Deutz,Vin effervescent,Pinot Noir
38655210,9712,Casanova di Neri Tenuta Nuova Brunello di Montalcino 2015,Italie,Brunello di Montalcino,Casanova di Neri,Vin rouge,Sangiovese
35493085,1167071,Il Marroneto Brunello di Montalcino 2015,Italie,Brunello di Montalcino,Il Marroneto,Vin rouge,Sangiovese
34639055,16527,Domaine Jacques Prieur Montrachet Grand Cru Blanc 2015,France,Montrachet Grand Cru,Domaine Jacques Prieur,Vin blanc,Chardonnay
34086128,1591090,Jaro Sed de Caná 2012,Espagne,Ribera del Duero,Jaro,Vin rouge,Tempranillo
33991504,1364538,Massimago Amarone della Valpolicella 2015,Italie,Amarone della Valpolicella,Massimago,Vin rouge,Assemblage
33426469,2482317,Conde Predappio Massera 2015,Italie,Émilie-Romagne,Conde,Vin rouge,Merlot
31997382,85063,Domaine Ponsot Clos de la Roche Grand Cru Cuvée Vieilles Vignes 2015,France,Clos de la Roche Grand Cru,Domaine Ponsot,Vin rouge,Pinot Noir
30953729,1386095,Cardinale Red 2013,États-Unis,Napa Valley,Cardinale,Vin rouge,Cabernet Sauvignon
30699518,3630450,Henriot Cuvée des Enchanteleurs Brut Champagne 1989,France,Champagne,Henriot,Vin effervescent,Assemblage
30617007,1166517,Le Ragnaie Brunello di Montalcino 2015,Italie,Brunello di Montalcino,Le Ragnaie,Vin rouge,Sangiovese
30211539,1242989,Valdicava Brunello di Montalcino Riserva Madonna del Piano 2015,Italie,Brunello di Montalcino,Valdicava,Vin rouge,Sangiovese
30028603,3630450,Henriot Cuvée des Enchanteleurs Brut Champagne 1988,France,Champagne,Henriot,Vin effervescent,Assemblage
29981673,18903,Capensis Chardonnay 2015,Afrique du Sud,Cap-Occidental,Capensis,Vin blanc,Chardonnay
29728962,1606612,Elena Walch Cuvée Kermesse Rosso 2015,Italie,Südtirol - Alto Adige,Elena Walch,Vin rouge,Assemblage
29709768,1847975,La Rasina Il 'Divasco' Riserva 2003,Italie,Brunello di Montalcino,La Rasina,Vin rouge,Sangiovese
29423938,11665,Tedeschi Capitel Monte Olmi Amarone della Valpolicella Classico Riserva 2015,Italie,Amarone della Valpolicella Classico,Tedeschi,Vin rouge,Assemblage
28986230,81836,Casanova di Neri Cerretalto Brunello di Montalcino 2012,Italie,Brunello di Montalcino,Casanova di Neri,Vin rouge,Sangiovese
28184070,91173,Domaine de Montille Pommard 1er Cru Les Rugiens-Bas 2013,France,Pommard Premier Cru,Domaine de Montille,Vin rouge,Pinot Noir
27648535,1186580,Rocche dei Manzoni Vigna Madonna Assunta La Villa Barolo Riserva 2007,Italie,Barolo,Rocche dei Manzoni,Vin rouge,Nebbiolo
27440616,1636506,Recaredo Reserva Particular de Recaredo Gran Reserva Brut Nature 2011,Espagne,Penedès,Recaredo,Vin effervescent,Xarel-lo
27197247,1134527,Bruno Giacosa Falletto Barbaresco Asili 2015,Italie,Barbaresco,Bruno Giacosa,Vin rouge,Nebbiolo
26326601,779524,Uccelliera Brunello di Montalcino Riserva 2015,Italie,Brunello di Montalcino,Uccelliera,Vin rouge,Sangiovese
25822713,1168085,Brunelli Campo Inferi Amarone della Valpolicella Classico Riserva 2015,Italie,Amarone della Valpolicella Classico,Brunelli,Vin rouge,Assemblage
25592519,23240,Renieri Brunello di Montalcino 2015,Italie,Brunello di Montalcino,Renieri,Vin rouge,Sangiovese
25344113,1242853,San Felice Campogiovanni Brunello di Montalcino Riserva Il Quercione 2015,Italie,Brunello di Montalcino,San Felice,Vin rouge,Sangiovese
24821555,1187200,Domaine Comte Georges de Vogüé Musigny Grand Cru (Cuveé Vieilles Vignes) 2015,France,Musigny Grand Cru,Domaine Comte Georges de Vogüé,Vin rouge,Pinot Noir
24663749,1109743,Recaredo Serral del Vell Brut Nature 2015,Espagne,Penedès,Recaredo,Vin effervescent,Macabeo
24547694,14513,La Mondotte Saint-Emilion Grand Cru (Premier Grand Cru Classé) 2015,France,Saint-Émilion Grand Cru,La Mondotte,Vin rouge,Merlot
24539030,1134925,Louis Jadot - Domaine Gagey Chambolle-Musigny Les Baudes 2015,France,Chambolle-Musigny Premier Cru,Louis Jadot - Domaine Gagey,Vin rouge,Pinot Noir
24442347,36464,E. Guigal Ermitage Ex-Voto 2015,France,Hermitage,E. Guigal,Vin rouge,Shiraz/Syrah
24209723,81836,Casanova di Neri Cerretalto Brunello di Montalcino 2015,Italie,Brunello di Montalcino,Casanova di Neri,Vin rouge,Sangiovese
23835031,75816,Tua Rita Redigaffi Toscana 1997,Italie,Toscane,Tua Rita,Vin rouge,Merlot
23828669,1292070,Maison Leroy Nuits-Saint-Georges 1972,France,Nuits-Saint-Georges,Maison Leroy,Vin rouge,Pinot Noir
23757682,2399477,Château Bellevue-Mondotte Saint-Émilion Grand Cru 2000,France,Saint-Émilion Grand Cru,Château Bellevue-Mondotte,Vin rouge,Assemblage
23621131,1499274,Domaine des Lambrays Puligny-Montrachet Premier Cru Clos du Cailleret 2013,France,Puligny-Montrachet Premier Cru,Domaine des Lambrays,Vin blanc,Chardonnay
23506208,2870222,Ulysses Ulysses 2015,États-Unis,Napa Valley,Ulysses,Vin rouge,Cabernet Sauvignon
22630518,78363,Roagna Crichet Pajè Barbaresco 2014,Italie,Barbaresco,Roagna,Vin rouge,Nebbiolo
22135200,77458,Salvioni Brunello di Montalcino 2015,Italie,Brunello di Montalcino,Salvioni,Vin rouge,Sangiovese
21983008,1084039,Michel Magnien Charmes-Chambertin Grand Cru 2013,France,Charmes-Chambertin Grand Cru,Michel Magnien,Vin rouge,Pinot Noir
21973052,1168529,Rocca di Frassinello Baffonero Maremma Toscana 2015,Italie,Maremma Toscana,Rocca di Frassinello,Vin rouge,Merlot
21898475,1165266,Rubinelli Vajol Amarone della Valpolicella Classico 2015,Italie,Amarone della Valpolicella Classico,Rubinelli Vajol,Vin rouge,Assemblage
21897239,79963,Massolino Barolo Riserva Vigna Rionda 2015,Italie,Barolo,Massolino,Vin rouge,Nebbiolo
21622194,1186655,Domaine Perrot-Minot Chambertin-Clos de Bèze Vieilles Vignes Grand Cru 2013,France,Chambertin-Clos de Bèze Grand Cru,Domaine Perrot-Minot,Vin rouge,Pinot Noir
21603725,12008,Bruno Giacosa Falletto Barolo 2012,Italie,Barolo,Bruno Giacosa,Vin rouge,Nebbiolo
21554788,23272,Fuligni Brunello di Montalcino Riserva 2015,Italie,Brunello di Montalcino,Fuligni,Vin rouge,Sangiovese
21378967,16786,Château Climens Barsac (Premier Grand Cru Classé) 1948,France,Barsac,Château Climens,Vin doux,Assemblage
21217180,1502021,Avignonesi Vin Santo di Montepulciano Occhio di Pernice 1989,Italie,Vin Santo di Montepulciano,Avignonesi,Vin doux,Assemblage
21008236,3151489,Château Certan de May Pomerol 1982,France,Pomerol,Château Certan de May,Vin rouge,Assemblage
20730377,16418,Le Macchiole Messorio 2015,Italie,Toscane,Le Macchiole,Vin rouge,Merlot
20641213,1182677,Trimbach Clos Sainte Hune Riesling Alsace 2014,France,Alsace,Trimbach,Vin blanc,Riesling
20609251,1988985,Campo Alla Sughera Campo Alla Sughera 2011,Italie,Bolgheri,Campo Alla Sughera,Vin rouge,Assemblage
20418670,1458882,Poggio di Sotto Brunello di Montalcino Riserva 2015,Italie,Brunello di Montalcino,Poggio di Sotto,Vin rouge,Sangiovese
20410614,3020206,Masi Mazzano Amarone Della Valpolicella Classico 2011,Italie,Amarone della Valpolicella Classico,Masi,Vin rouge,Corvina
20259013,1958459,Capannelle 50 & 50 2014,Italie,Toscane,Capannelle,Vin rouge,Assemblage
19992361,2446729,Masseto Toscana 1987,Italie,Toscane,Masseto,Vin rouge,Merlot
19614781,3196197,Florio Aegusa 2001,Italie,Marsala,Florio,Vin doux,Grillo
19557519,2716483,Cà dei Frati Pietro Dal Cero Amarone della Valpolicella 2015,Italie,Amarone della Valpolicella,Cà dei Frati,Vin rouge,Rondinella
19548842,10021,Verite La Muse 2013,États-Unis,Sonoma County,Verite,Vin rouge,Merlot
19547944,80472,Château Montrose Saint-Estèphe (Grand Cru Classé) 2015,France,Saint-Estèphe,Château Montrose,Vin rouge,Cabernet Sauvignon
19472433,1995322,Ciacci Piccolomini d'Aragona Brunello di Montalcino Riserva Pianrosso Santa Caterina d'Oro 2015,Italie,Brunello di Montalcino,Ciacci Piccolomini d'Aragona,Vin rouge,Sangiovese
19372231,1152523,Le Chiuse Brunello di Montalcino Riserva 2012,Italie,Brunello di Montalcino,Le Chiuse,Vin rouge,Sangiovese
19178586,1171108,Monteverro Toscana 2015,Italie,Toscane,Monteverro,Vin rouge,Assemblage
19110742,1226803,Monteviejo Lindaflor Blend 2015,Argentine,Uco Valley,Monteviejo,Vin rouge,Assemblage
19051268,1274818,Mascarello Giuseppe e Figlio Barolo Monprivato 2015,Italie,Barolo,Mascarello Giuseppe e Figlio,Vin rouge,Nebbiolo
18932546,768733,Château La Conseillante Pomerol 2015,France,Pomerol,Château La Conseillante,Vin rouge,Merlot
18853477,77558,Achaval-Ferrer Finca Bella Vista Malbec 2015,Argentine,Perdriel,Achaval-Ferrer,Vin rouge,Malbec
18772171,1813840,Montepeloso Gabbro Toscana 2013,Italie,Toscane,Montepeloso,Vin rouge,Cabernet Sauvignon
18539938,74300,Louis Roederer Blanc de Blancs Brut Champagne (Vintage) 2015,France,Champagne,Louis Roederer,Vin effervescent,Chardonnay
18438573,1901672,Domaine Prieuré Roch Clos de Vougeot 2014,France,Clos Vougeot Grand Cru,Domaine Prieuré Roch,Vin rouge,Pinot Noir
18351392,66194,Gaja Sperss Barolo 2015,Italie,Barolo,Gaja,Vin rouge,Nebbiolo
18339753,1752746,Dugat-Py Vieilles Vignes Mazis-Chambertin Grand Cru 2013,France,Mazis-Chambertin Grand Cru,Dugat-Py,Vin rouge,Pinot Noir
18277744,13904,Renato Ratti Barolo Rocche 2014,Italie,Barolo,Renato Ratti,Vin rouge,Nebbiolo
18135712,1216025,Canalicchio di Sopra Brunello di Montalcino Riserva 2010,Italie,Brunello di Montalcino,Canalicchio di Sopra,Vin rouge,Sangiovese
18052525,3020206,Masi Mazzano Amarone Della Valpolicella Classico 2012,Italie,Amarone della Valpolicella Classico,Masi,Vin rouge,Corvina
18021852,1647685,Castello di Ama Vigneto Bellavista Chianti Classico 2015,Italie,Chianti Classico,Castello di Ama,Vin rouge,Assemblage
17990452,81848,Château Léoville Las Cases Saint-Julien (Grand Cru Classé) 2015,France,Saint-Julien,Château Léoville Las Cases,Vin rouge,Assemblage
17968261,2482317,Conde Predappio Massera 2012,Italie,Émilie-Romagne,Conde,Vin rouge,Merlot
17816944,1159387,Zýmē Kairos 2002,Italie,Vénétie,Zýmē,Vin rouge,Assemblage
17608328,99584,Remírez de Ganuza Trasnocho 2015,Espagne,Rioja,Remírez de Ganuza,Vin rouge,Tempranillo
17502619,83173,Poggio di Sotto Brunello di Montalcino 2015,Italie,Brunello di Montalcino,Poggio di Sotto,Vin rouge,Sangiovese
17482498,1256671,Domaine Arnoux-Lachaux Vosne-Romanée Premier Cru 'Les Suchots' 2009,France,Vosne-Romanée 1er Cru Les Suchots,Domaine Arnoux-Lachaux,Vin rouge,Pinot Noir
17270101,2636219,Domaines Schlumberger Cuvée Ernest Riesling Alsace Sélection de Grains Nobles 2009,France,Alsace,Domaines Schlumberger,Vin doux,Riesling
17261062,2446729,Masseto Toscana 2015,Italie,Toscane,Masseto,Vin rouge,Merlot
16808728,89900,Castello di Ama L'Apparita 2015,Italie,Toscane,Castello di Ama,Vin rouge,Merlot
16801380,1446306,Zýmē Harlequin 2015,Italie,Vénétie,Zýmē,Vin rouge,Assemblage
16791289,1320744,Biserno Lodovico 2015,Italie,Toscane,Biserno,Vin rouge,Assemblage
16748490,1125543,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2015,France,Pauillac,Château Pichon Longueville Comtesse de Lalande,Vin rouge,Petit Verdot
16525239,1194532,Quintarelli Giuseppe Veneto Alzero Cabernet 2014,Italie,Vénétie,Quintarelli Giuseppe,Vin rouge,Cabernet Franc
16428173,1435787,Jean-Claude Ramonet Montrachet Grand Cru 1987,France,Bâtard-Montrachet Grand Cru,Jean-Claude Ramonet,Vin blanc,Chardonnay
16407075,1108737,Château l'Évangile Pomerol 2015,France,Pomerol,Château l'Évangile,Vin rouge,Cabernet Franc
16377454,1461580,Edmond Vatan Sancerre 'Clos la Néore' 2015,France,Sancerre,Edmond Vatan,Vin blanc,Sauvignon Blanc
16323869,1958459,Capannelle 50 & 50 2015,Italie,Toscane,Capannelle,Vin rouge,Assemblage
16275160,1175180,Marqués de Murrieta Gran Reserva Rioja (Finca Ygay) 2015,Espagne,Rioja,Marqués de Murrieta,Vin rouge,Assemblage
16201515,2365584,Toro Albalá Don PX Selección 1965,Espagne,Montilla-Moriles,Toro Albalá,Vin à haut degré d'alcool,Pedro Ximenez
16200078,99351,Castillo Perelada Finca Garbet 2015,Espagne,Empordà,Castillo Perelada,Vin rouge,Shiraz/Syrah
16029726,1502021,Avignonesi Vin Santo di Montepulciano Occhio di Pernice 1992,Italie,Vin Santo di Montepulciano,Avignonesi,Vin doux,Prugnolo Gentile
16011985,23271,Fuligni Brunello di Montalcino 2015,Italie,Brunello di Montalcino,Fuligni,Vin rouge,Sangiovese
15955066,3102815,Dom Pérignon P2 Plénitude Brut Champagne 2003,France,Champagne,Dom Pérignon,Vin effervescent,Chardonnay
15922428,84065,Quintarelli Giuseppe Amarone della Valpolicella Classico 2015,Italie,Amarone della Valpolicella Classico,Quintarelli Giuseppe,Vin rouge,Corvina
15830879,14362,Château Pontet-Canet Pauillac (Grand Cru Classé) 2015,France,Pauillac,Château Pontet-Canet,Vin rouge,Assemblage
15709045,82698,Biondi-Santi Brunello di Montalcino Riserva 2015,Italie,Brunello di Montalcino,Biondi-Santi,Vin rouge,Sangiovese
15416397,84066,Quintarelli Giuseppe Valpolicella Classico Superiore 2015,Italie,Valpolicella Classico,Quintarelli Giuseppe,Vin rouge,Corvina
15293273,1847975,La Rasina Il 'Divasco' Riserva 2004,Italie,Brunello di Montalcino,La Rasina,Vin rouge,Sangiovese
15146279,1134557,Bruno Giacosa Falletto Barolo Le Rocche del Falletto 2012,Italie,Barolo,Bruno Giacosa,Vin rouge,Nebbiolo
15128612,1950121,Gravner Ribolla Gialla 2010,Italie,Venezia Giulia,Gravner,Vin blanc,Ribolla Gialla
14880478,1191335,Château Valandraud Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2015,France,Saint-Émilion Grand Cru,Château Valandraud,Vin rouge,Assemblage
14879981,61744,Château Ducru-Beaucaillou Saint-Julien (Grand Cru Classé) 2015,France,Saint-Julien,Château Ducru-Beaucaillou,Vin rouge,Cabernet Sauvignon
14794438,1383553,Bodegas Roda Roda I Reserva Rioja 2015,Espagne,Rioja,Bodegas Roda,Vin rouge,Assemblage
14762729,9710,Casanova di Neri Brunello di Montalcino 2015,Italie,Brunello di Montalcino,Casanova di Neri,Vin rouge,Sangiovese
14728001,1179539,Château Pavie Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2015,France,Saint-Émilion Grand Cru,Château Pavie,Vin rouge,Merlot
14705073,1152417,Château Ausone Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2015,France,Saint-Émilion Grand Cru,Château Ausone,Vin rouge,Merlot
14588888,74346,Cos d'Estournel Cos d'Estournel 2015,France,Saint-Estèphe,Cos d'Estournel,Vin rouge,Assemblage
14587076,1099373,Château l'Eglise-Clinet Pomerol 2015,France,Pomerol,Château l'Eglise-Clinet,Vin rouge,Merlot
14582360,66114,Gaja Costa Russi (Barbaresco) Langhe 2015,Italie,Barbaresco,Gaja,Vin rouge,Nebbiolo
14538086,84344,Aneri Amarone Stella 2015,Italie,Amarone della Valpolicella Classico,Aneri,Vin rouge,Assemblage
14528057,2088452,Gravner Rujno Rosso 2007,Italie,Venezia Giulia,Gravner,Vin rouge,Merlot
14524667,79762,Château Pichon Baron Pauillac (Grand Cru Classé) 2015,France,Pauillac,Château Pichon Baron,Vin rouge,Assemblage
14516125,82203,Giacomo Conterno Barolo Cascina Francia 2015,Italie,Barolo,Giacomo Conterno,Vin rouge,Nebbiolo
14514829,10175,Château Angelus Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2015,France,Saint-Émilion Grand Cru,Château Angelus,Vin rouge,Merlot
14497042,84344,Aneri Amarone Stella 2012,Italie,Amarone della Valpolicella Classico,Aneri,Vin rouge,Assemblage
14492947,9220,Chateau Palmer Grand Vin de Château Palmer (Grand Cru Classé) 2015,France,Margaux,Chateau Palmer,Vin rouge,Cabernet Sauvignon
14440154,1180059,Giovanni Canonica Barolo Paiagallo 2013,Italie,Barolo,Giovanni Canonica,Vin rouge,Nebbiolo
14431608,1651,Antinori Tenuta Tignanello 'Solaia' 2015,Italie,Toscane,Antinori,Vin rouge,Assemblage
14409750,66104,Gaja Barbaresco 2015,Italie,Barbaresco,Gaja,Vin rouge,Nebbiolo
14322310,1098981,Château La Fleur-Pétrus Pomerol 2015,France,Pomerol,Château La Fleur-Pétrus,Vin rouge,Assemblage
14207721,1153863,Château d'Yquem Sauternes 2015,France,Sauternes,Château d'Yquem,Vin doux,Sauvignon Blanc
